security_key,temp_code,code,name,issuer_name,lifecycle_stage,application_date,a1_date,application_status,application_status_update_date,hearing_date,prospectus_date,offer_start_date,offer_end_date,pricing_date,allotment_result_date,expected_listing_date,listing_date,board,industry,sub_industry,offer_price_low,offer_price_high,issue_price,final_price_position,board_lot,fundraising_amount_hkd,market_cap_at_ipo_hkd,net_proceeds_hkd,issue_pe,public_subscription_multiple,international_subscription_multiple,one_lot_success_rate,clawback_ratio,cornerstone_names,cornerstone_investor_count,cornerstone_amount_hkd,cornerstone_shares,cornerstone_ratio,cornerstone_lockup_months,cornerstone_lockup_end_date,cornerstone_quality_tags,sponsor_names,overall_coordinator_names,bookrunner_names,underwriter_names,proceeds_use,primary_signal,primary_action,data_completeness_score,next_data_action,source_files,number,result_or_latest_date_raw,offer_type,has_public_offer,is_transfer_or_intro_raw,reserved_f007,market_cap_at_ipo_hkd_mn,global_offer_shares_initial,global_offer_shares_final_base,global_offer_shares_with_oa,global_offer_shares_ex_oa_or_exercised_raw,public_offer_shares_initial,public_offer_shares_final,international_offer_shares_initial,international_offer_shares_final,placing_or_reserved_shares_initial_raw,placing_or_reserved_shares_final_raw,other_offer_shares_initial_raw,other_offer_shares_final_raw,over_allotment_option_shares,over_allotment_exercised_shares,reserved_f037,reserved_f038,sale_shares_initial_raw,sale_shares_final_raw,cornerstone_shares_from_first_issue,gross_proceeds_with_oa_hkd,gross_proceeds_base_hkd,gross_proceeds_oa_hkd,listing_expenses_hkd,offer_currency,par_value,par_value_currency,reserved_f026,public_subscription_multiple_first_issue,reserved_f051,international_subscription_multiple_first_issue
2531.HK,,2531.HK,广联科技控股,广联科技控股,已上市180D后,,,,,,2024-06-28 00:00:00,2024-06-28 00:00:00,2024-07-10 00:00:00,2024-07-11 00:00:00,2024-07-12 00:00:00,2024-07-15 00:00:00,2024-07-15,主板,,,4.7,5.3,4.7,0.0,500.0,,2676720000.0,230270000.0,29.438679245283,2.49,1.06,,,,,,,,,,,,,,,"约37.3%将用作提升公司的研发能力,特别是将所得款项净额用于以下研发计划(1)为公司的SaaS营销及管理服务开发创新功能;(2)增强公司算法建模的能力;(3)升级现有车载硬件产品;(4)增强公司产品及服务的云原生技术;及(5)加强对云基础设施的投资;约32.7%将用作将公司的服务范围扩大至汽车行业产业链上的其他参与者,特别是将所得款项净额用于以下用途(1)提高公司的产品及服务对4S店的渗透率;(2)扩展公司对保险公司的服务;(3)将公司的服务扩展至汽车制造商;约20.0%将用作寻求潜在战略投资及合作机会;具体而言,公司预期收购行业上下游的少数股权或与上下游合作,例如收购先进汽车硬件制造商的少数股权,或寻求与4S店集团或汽车制造商的合作机会;约10.0%将用作营运资金及一般企业用途。",公开认购弱,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,203,2024/07/12,"发售以供认购,发售以供配售",是,否,,2676.72,63600000.0,63600000.0,63600000.0,63600000.0,6360000.0,6360000.0,57240000.0,57240000.0,,,,,,,,,,,18723000,298920000.0,298920000.0,0.0000,68650000.0,HKD,0.0001000000,USD,,2.49,,1.06
2507.HK,,2507.HK,西锐,西锐,已上市180D后,,,,,,2024-06-28 00:00:00,2024-06-28 00:00:00,2024-07-09 00:00:00,2024-07-10 00:00:00,2024-07-11 00:00:00,2024-07-12 00:00:00,2024-07-12,主板,,,27.34,28.0,27.5,0.2424242424242426,100.0,,2828240000.0,1396020000.0,56.244650207631,1.56,1.57,,,,,,,,,,,,,,,"约30%将用于进一步推动公司的产品组合、现有产品、特性及功能,以及延长公司产品组合的生命周期。约30%将用于提升公司的生产效率及产能。约30%将用于为提升及扩展服务、销售及支持公司生态系统内提供的产品与服务提供资金。约10%将用于公司的一般营运资金及其他一般企业用途,以支持公司的业务运营及增长。",公开认购弱,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,204,2024/08/08,"发售以供认购,发售以供配售",是,否,,2828.24,54875900.0,54875900.0,64341900.0,55025500.0,5487600.0,5487600.0,49388300.0,49388300.0,,,,,9466000,149600,,,,,30948900,1513201250.0,1509087250.0,4114000.0000,117181250.0,HKD,0.5000000000,USD,,1.56,,1.57
2495.HK,,2495.HK,声通科技,声通科技,已上市180D后,,,,,,2024-06-28 00:00:00,2024-06-28 00:00:00,2024-07-05 00:00:00,2024-06-28 00:00:00,2024-07-09 00:00:00,2024-07-10 00:00:00,2024-07-10,主板,,,152.1,152.1,152.1,,20.0,,3072670000.0,583300000.0,40.640622371198,3.51,1.24,,,,,,,,,,,,,,,"约60.0%将用于加强对公司关键技术的基础研究,完善标准化解决方案的开发,迭代推出适用于更多业务场景的多样化商业化应用及功能。约20.0%将用于扩展公司提供的解决方案、建立公司的品牌及提升公司的商业化能力。约10.0%将用于寻求海内外的战略投资和收购机会,从而实施公司的长期增长战略,以优化公司的解决方案,扩展及渗透公司所涵盖的终端客户行业。约10.0%将用于一般企业用途。",公开认购弱,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,206,2024/08/04,"发售以供认购,发售以供配售",是,否,,3072.67,4365660.0,4365660.0,5020500.0,4464980.0,436580.0,436580.0,3929080.0,3929080.0,,,,,654840,99320,,,,,1754860,679123458.0,664016886.0,15106572.0000,95823458.0,HKD,1.0000000000,CNY,,3.51,,1.24
1334.HK,,1334.HK,瑞昌国际控股,瑞昌国际控股,已上市180D后,,,,,,2024-06-28 00:00:00,2024-06-28 00:00:00,2024-07-05 00:00:00,2024-07-08 00:00:00,2024-07-09 00:00:00,2024-07-10 00:00:00,2024-07-10,主板,,,1.05,1.39,1.05,0.0,2500.0,,3510050000.0,62000000.0,44.021325209444,19.24,0.97,,,,,,,,,,,,,,,约73.0%将会用作为建设新生产设施提供部分资金。约17.5%将会用于提升公司的设计和研发能力。约9.5%将会用作一般营运资金及一般企业用途。,待补关键发行结构,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,205,2024/08/05,"发售以供认购,发售以供配售",是,否,,3510.05,125000000.0,125000000.0,143750000.0,125000000.0,12500000.0,15675000.0,112500000.0,109325000.0,,,,,18750000,0,,,,,55045000,131300000.0,131250000.0,0.0000,69300000.0,HKD,0.0000100000,USD,,19.24,,0.97
9680.HK,,9680.HK,如祺出行,如祺出行,已上市180D后,,,,,,2024-06-28 00:00:00,2024-06-28 00:00:00,2024-07-05 00:00:00,2024-07-08 00:00:00,2024-07-09 00:00:00,2024-07-10 00:00:00,2024-07-10,主板,,,34.0,45.4,35.0,0.08771929824561404,100.0,,4585790000.0,969200000.0,77.072049424473,0.6,1.17,,,,,,,,,,,,,,,约40%预期将用于自动驾驶及Robotaxi运营服务研发活动；约20%预期将用于公司出行服务产品升级及运营效率提升；约20%预期将用于在公司实施地域扩张战略过程中扩大用户群、提高品牌知名度及提升市场份额；约10%预期将用于在出行行业价值链中建立战略合作伙伴关系、投资及收购，以更丰富及更优质的服务产品矩阵优化用户体验、改善经营业绩、增加市场渗透及巩固行业领导地位；约10%预期将用作营运资金及一般公司用途。,公开认购弱,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,207,2024/07/09,"发售以供认购,发售以供配售",是,否,,4585.79,30004800.0,30004800.0,30004800.0,30004800.0,3000500.0,1804300.0,27004300.0,28200500.0,,,,,,,,,,,23122600,1050168000.0,1050168000.0,0.0000,80968000.0,HKD,0.0005000000,USD,,0.6,,1.17
6086.HK,,6086.HK,方舟健客,方舟健客,已上市180D后,,,,,,2024-06-28 00:00:00,2024-06-28 00:00:00,2024-07-04 00:00:00,2024-07-05 00:00:00,2024-07-08 00:00:00,2024-07-09 00:00:00,2024-07-09,主板,,,7.6,8.36,8.18,0.7631578947368424,500.0,,4222160000.0,67090000.0,,16.63,1.66,,,,,,,,,,,,,,,约67.4%将于未来三至五年用于拓展业务。约16.0%于未来五年将用于研发活动。约11.6%将用于公司对线上慢性疾病管理行业价值链中的其他利益相关者的潜在投资和收购或战略联盟。约5.0%将用作公司的运营资金及一般公司用途。,待补关键发行结构,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,208,2024/08/05,"发售以供认购,发售以供配售",是,否,,4222.16,23800000.0,23800000.0,27370000.0,23800000.0,2380000.0,7140000.0,21420000.0,16660000.0,,,,,3570000,0,,,,,,194680000.0,194684000.0,0.0000,127590000.0,HKD,0.0000200000,USD,,16.63,,1.66
6657.HK,,6657.HK,百望股份,百望股份,已上市180D后,,,,,,2024-06-28 00:00:00,2024-06-28 00:00:00,2024-07-04 00:00:00,2024-07-05 00:00:00,2024-07-08 00:00:00,2024-07-09 00:00:00,2024-07-09,主板,,,36.0,40.0,36.0,0.0,100.0,,4040350000.0,228870000.0,77.977386557898,6.58,1.04,,,,,,,,,,,,,,,"约31.5%将用于升级及增强公司解决方案的功能及特性,并进一步扩展公司的解决方案组合。约29.4%将用于提升研发能力。约19.3%将用于发展公司的销售及营销计划。约11.5%将用于公司的业务协同,并有选择地寻求与公司的业务互补或协同的战略投资及收购机会,以扩大公司现有的产品及服务类型、提高公司的技术能力及提升公司对客户的价值主张。约8.3%将用作营运资金及其他一般企业用途。",公开认购弱,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,209,2024/08/04,"发售以供认购,发售以供配售",是,否,,4040.35,9262000.0,9262000.0,10651300.0,9262000.0,926200.0,926200.0,8335800.0,8335800.0,,,,,1389300,0,,,,,7222200,333430000.0,333432000.0,0.0000,104560000.0,HKD,1.0000000000,CNY,,6.58,,1.04
2545.HK,,2545.HK,中赣通信,中赣通信,已上市180D后,,,,,,2024-06-21 00:00:00,2024-06-21 00:00:00,2024-06-27 00:00:00,2024-06-28 00:00:00,2024-07-02 00:00:00,2024-07-03 00:00:00,2024-07-03,主板,,,1.13,1.25,1.25,1.0,2000.0,,2525210000.0,151270000.0,,195.99,1.5,,,,,,,,,,,,,,,约22.55%将用于支付有关潜在集成解决方案服务项目的前期成本；约34.95%将用于增强研发能力；约27.77%将用于偿还银行借款；约14.73%将用于一般营运资金。,公开认购强,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,210,2025/05/12,"发售以供认购,发售以供配售",是,否,,2525.21,160000000.0,160000000.0,184000000.0,160000000.0,16000000.0,80000000.0,144000000.0,80000000.0,,,,,24000000,0,,,,,,200000000.0,200000000.0,0.0000,48730000.0,HKD,0.1000000000,HKD,,195.99,,1.5
1354.HK,,1354.HK,经发物业,经发物业,已上市180D后,,,,,,2024-06-24 00:00:00,2024-06-24 00:00:00,2024-06-27 00:00:00,2024-06-28 00:00:00,2024-07-02 00:00:00,2024-07-03 00:00:00,2024-07-03,主板,,,7.5,9.3,7.5,0.0,300.0,,2818140000.0,90470000.0,43.047648,118.87,0.98,,,,,,,,,,,,,,,约53.8%将用于选择性收购其他物业管理公司;约20.6%将用于购买新能源汽车;约10.5%将用于进一步开发公司的智慧物业管理系统;约5.1%将用于加强公司的人力资源管理;约10.0%将用于营运资金。,公开认购强,可小额/选择性参与；二级等首日浮筹释放,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,211,2024/07/29,"发售以供认购,发售以供配售",是,否,,2818.14,16666800.0,16666800.0,19166700.0,16666800.0,1666800.0,3002100.0,15000000.0,13664700.0,,,,,2499900,0,,,,,7174800,125000000.0,125001000.0,0.0000,34530000.0,HKD,1.0000000000,CNY,,118.87,,0.98
8637.HK,,8637.HK,元续科技,元续科技,已上市180D后,,,,,,2024-06-21 00:00:00,2024-06-21 00:00:00,2024-06-26 00:00:00,2024-06-27 00:00:00,2024-06-28 00:00:00,2024-07-02 00:00:00,2024-07-02,创业板,,,2.38,3.0,2.42,0.0645161290322581,1000.0,,3030250000.0,12030000.0,,2480.61,1.43,,,,,,,,,,,,,,,"估计所得款项总净额约60.1%将用于扩充营运规模及提升产能。估计所得款项总净额约15.4%将用于加强精密机加工服务的品质监控能力。估计所得款项总净额约4.7%将用于加强营销活动,以保持与现有客户的关系及使客户基础更添多元。估计所得款项总净额约9.8%将用于偿还银行借款。估计所得款项总净额约10.0%将用作营运资金及一般企业用途。",散户极热/易拥挤,可小额/选择性参与；二级等首日浮筹释放,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,212,2024/06/28,"发售以供认购,发售以供配售",是,否,,3030.25,27000000.0,27000000.0,27000000.0,27000000.0,2700000.0,13500000.0,24300000.0,13500000.0,,,,,,,,,,,,65340000.0,65340000.0,0.0000,53310000.0,HKD,0.0010000000,HKD,,2480.61,,1.43
6181.HK,,6181.HK,老铺黄金,老铺黄金,已上市180D后,,,,,,2024-06-20 00:00:00,2024-06-20 00:00:00,2024-06-25 00:00:00,2024-06-20 00:00:00,2024-06-27 00:00:00,2024-06-28 00:00:00,2024-06-28,主板,,,40.5,40.5,40.5,,100.0,,4090850000.0,957080000.0,41.990050868681,582.15,11.9,,,,,,,,,,,,,,,"73.3%将用作扩展销售网络,并通过在未来数年在国内及海外市场开设新门店以促进品牌国化。11.3%将用作维持公司的品牌定位及提高公司的品牌知名度。2.7%将用作优化内部信息技术系统及提升自动化及信息化水平,改善公司的营运效率。2.7%将用作加强公司的研发能力。10.0%将用作公司的一般营运资金及一般企业用途。",公开认购强,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,214,2024/07/25,"发售以供认购,发售以供配售",是,否,,4090.85,19451300.0,22368900.0,22806600.0,25724200.0,1945200.0,11184500.0,17506100.0,11184400.0,,,,,3355300,3355300,,,,,10801600,1041829650.0,905940450.0,135889650.0000,84749650.0,HKD,1.0000000000,CNY,,582.15,,11.9
2479.HK,,2479.HK,天聚地合,天聚地合,已上市180D后,,,,,,2024-06-20 00:00:00,2024-06-20 00:00:00,2024-06-25 00:00:00,2024-06-20 00:00:00,2024-06-27 00:00:00,2024-06-28 00:00:00,2024-06-28,主板,,,83.33,83.33,83.33,,50.0,,4208529999.9999995,349100000.0,79.61387633873,602.87,0.99,,,,,,,,,,,,,,,"约25%将用于全面升级公司的API市场中已有的API产品组合,从而抓住政府及公共数据开放以及授权运营带来的重大机遇,这可能为未来增长创造机会。约45%将用于公司数据管理解决方案已有产品及服务的升级,旨在开发及扩展特定行业的应用,增强公司在数据管理解决方案方面的技术实力和市场竞争力。公司计划在未来三年招聘不超过100名销售人员及市场策划专家。公司计划在未来三年将所得款项用作线上及线下营销开支。公司在未来三年将招聘合共约300名雇员,包括项目经理、工程师、设计师、研究人员及其他交付人员。约20%将用于数据安全及隐私保护技术的研发,构建数据确权、安全数据存储、可信数据传输及协同生产的全生态体系,以加强公司的运营能力,为数据流通提供安全、可信、可追溯的技术支撑。约10%将用作营运资金及一般企业用途。",公开认购强,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,215,2024/06/27,"发售以供认购,发售以供配售",是,否,,4208.53,4818200.0,4818200.0,4818200.0,4818200.0,481850.0,886900.0,4336350.0,3931300.0,,,,,,,,,,,3835950,401500000.0,401500606.0,0.0000,52400000.0,HKD,1.0000000000,CNY,,602.87,,0.99
2559.HK,,2559.HK,嘀嗒出行,嘀嗒出行,已上市180D后,,,,,,2024-06-20 00:00:00,2024-06-20 00:00:00,2024-06-25 00:00:00,2024-06-26 00:00:00,2024-06-27 00:00:00,2024-06-28 00:00:00,2024-06-28,主板,,,5.0,7.0,6.0,0.5,500.0,,3535300000.0,182340000.0,,112.9,1.28,,,,,,,,,,,,,,,约50.0%用于主要通过用户奖励及补贴、线上广告活动线下推广及宣传活动扩大公司的用户群并加强公司的营销及推广计划。约35.0%用于提升公司的技术能力及升级公司的安全机制。约15.0%用于提升变现能力。,公开认购强,可小额/选择性参与；二级等首日浮筹释放,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,213,2024/07/25,"发售以供认购,发售以供配售",是,否,,3535.3,39091000.0,39091000.0,44954500.0,39091000.0,3909500.0,19545500.0,35181500.0,19545500.0,,,,,5863500,0,,,,,,234546000.0,234546000.0,0.0000,52206000.0,HKD,0.0001000000,USD,,112.9,,1.28
2881.HK,,2881.HK,武汉有机,武汉有机,已上市180D后,,,,,,2024-06-07 00:00:00,2024-06-07 00:00:00,2024-06-13 00:00:00,2024-06-14 00:00:00,2024-06-17 00:00:00,2024-06-18 00:00:00,2024-06-18,主板,,,5.5,8.5,5.5,0.0,500.0,,4292859999.9999995,25850000.0,,337.57,0.92,,,,,,,,,,,,,,,"全球发售所得款项净额约82.0%将用于建设主要着重生产甲苯氯化产品及衍生品的新生产设施以增加湖北新轩宏生产基地的产能;全球发售所得款项净额约3.0%将用作研发活动;全球发售所得款项净额约5.0%将用作销售及营销活动,以提升公司于中国及海外的品牌知名度;全球发售所得款项净额约10.0%将用于公司的营运资金及一般企业用途,包括原材料采购及库存量管理。",公开认购强,可小额/选择性参与；二级等首日浮筹释放,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,216,2024/07/15,"发售以供认购,发售以供配售",是,否,,4292.86,18300000.0,18300000.0,21045000.0,18300000.0,1830000.0,3253000.0,16470000.0,15047000.0,,,,,2745000,0,,,,,,100650000.0,100650000.0,0.0000,74800000.0,HKD,0.0001000000,USD,,337.57,,0.92
2512.HK,,2512.HK,云工场,云工场,已上市180D后,,,,,,2024-06-05 00:00:00,2024-06-05 00:00:00,2024-06-11 00:00:00,2024-06-05 00:00:00,2024-06-13 00:00:00,2024-06-14 00:00:00,2024-06-14,主板,,,4.6,4.6,4.6,,1000.0,,4646390000.0,336500000.0,,25.79,1.09,,,,,,,,,,,,,,,所得款项净额约47.7%将用于现有业务改进与运营发展。所得款项净额约18.5%将用于全面推行及升级公司的边缘计算服务。所得款项净额约12.8%将用于为IDC解决方案服务及边缘计算服务运营招聘人才。约11.0%将用于与大学及科研院所合作研发。约10.0%将用作运营资金及一般企业用途。,待补关键发行结构,中性观察；等待暗盘、首日成交和发行价支撑确认,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,217,2024/10/25,"发售以供认购,发售以供配售,发售现有证券",是,否,,4646.39,115000000.0,115000000.0,132250000.0,115000000.0,11500000.0,34500000.0,103500000.0,80500000.0,,,30000000,30000000,17250000,0,,,,,,391000000.0,391000000.0,0.0000,54500000.0,HKD,0.0000100000,USD,,25.79,,1.09
2228.HK,,2228.HK,晶泰控股,晶泰控股,已上市180D后,,,,,,2024-06-04 00:00:00,2024-06-04 00:00:00,2024-06-07 00:00:00,2024-06-11 00:00:00,2024-06-12 00:00:00,2024-06-13 00:00:00,2024-06-13,主板,,,5.03,6.03,5.28,0.25,1000.0,,6090810000.0,943440000.0,32.58567867502,103.35,2.13,,,,,,,,,,,,,,,"约75.0%的所得款项净额将用于持续提升公司的研发能力及解决方案提供能力,约15.0%的所得款项净额将用于提升公司在国内外的商业化能力,约10.0%的所得款项净额将用于营运资金和一般公司用途。",公开认购强,可小额/选择性参与；二级等首日浮筹释放,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,218,2024/07/07,"发售以供认购,发售以供配售",是,否,,6090.81,187373000.0,187373000.0,215478000.0,196169000.0,9369000.0,37475000.0,178004000.0,149898000.0,,,,,28105000,8796000,,,,,63923000,1035772320.0,989329440.0,46442880.0000,92332320.0,HKD,0.0000100000,USD,,103.35,,2.13
2550.HK,,2550.HK,宜搜科技,宜搜科技,已上市180D后,,,,,,2024-05-30 00:00:00,2024-05-30 00:00:00,2024-06-04 00:00:00,2024-06-05 00:00:00,2024-06-06 00:00:00,2024-06-07 00:00:00,2024-06-07,主板,,,5.8,8.0,5.8,0.0,500.0,,4040350000.0,40700000.0,,114.59,0.98,,,,,,,,,,,,,,,"约45.0%用于提高公司的研发能力,确保长期技术优势;约25.0%用于提高公司作为第三方数字阅读平台的实力;约15.0%用于扩大公司的数字营销服务。公司拟通过将公司的自有智能广告平台易推升级、增加下游媒体渠道数目、深化与广告主的合作及扩大数字营销服务的范围,扩大数字营销服务的业务规模;约15.0%用作在海外市场扩大网络游戏发行服务。",公开认购强,可小额/选择性参与；二级等首日浮筹释放,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,219,2024/06/06,"发售以供认购,发售以供配售",是,否,,4040.35,14802500.0,14802500.0,17022500.0,14802500.0,1480500.0,1950000.0,13322000.0,12852500.0,,,,,2220000,0,,,,,,85854500.0,85854500.0,0.0000,45154500.0,HKD,0.0000100000,USD,,114.59,,0.98
2522.HK,,2522.HK,一脉阳光,一脉阳光,已上市180D后,,,,,,2024-05-30 00:00:00,2024-05-30 00:00:00,2024-06-04 00:00:00,2024-06-05 00:00:00,2024-06-06 00:00:00,2024-06-07 00:00:00,2024-06-07,主板,,,14.6,16.8,14.98,0.172727272727273,500.0,,8484709999.999999,183480000.0,45.338729016787,336.33,1.24,,,,,,,,,,,,,,,约50.0%用于扩充公司的医学影像中心网络；约20.0%用于在医学影像领域寻求战略合作及并购的机会以及在医疗影像服务产业链中寻求战略合作及投资机会；约20.0%用于将公司的业务拓展至(i)相对缺乏医疗资源的海外国家和地区(例如东南亚);及(ii)人均可支配收入高以及在医疗影像服务方面具有庞大增长潜力的海外国家和地区(例如中东)；约10.0%用作营运资金及一般公司用途。,公开认购强,可小额/选择性参与；二级等首日浮筹释放,0.6666666666666666,补IPO打新中签结果,港股IPO首发信息一览.csv,220,2024/06/06,"发售以供认购,发售以供配售",是,否,,8484.71,17816000.0,17816000.0,17816000.0,17816000.0,1782000.0,8908000.0,16034000.0,8908000.0,,,,,,,,,,,8012500,266880000.0,266883680.0,0.0000,83400000.0,HKD,1.0000000000,CNY,,336.33,,1.24
