security_key,temp_code,code,name,issuer_name,lifecycle_stage,application_date,a1_date,application_status,application_status_update_date,hearing_date,prospectus_date,offer_start_date,offer_end_date,pricing_date,allotment_result_date,expected_listing_date,listing_date,board,industry,sub_industry,offer_price_low,offer_price_high,issue_price,final_price_position,board_lot,fundraising_amount_hkd,market_cap_at_ipo_hkd,net_proceeds_hkd,issue_pe,public_subscription_multiple,international_subscription_multiple,one_lot_success_rate,clawback_ratio,cornerstone_names,cornerstone_investor_count,cornerstone_amount_hkd,cornerstone_shares,cornerstone_ratio,cornerstone_lockup_months,cornerstone_lockup_end_date,cornerstone_quality_tags,sponsor_names,overall_coordinator_names,bookrunner_names,underwriter_names,proceeds_use,primary_signal,primary_action,data_completeness_score,next_data_action,source_files,ballot_applications_a_raw,ballot_applications_b_raw,ballot_applications_other_raw,ballot_applications_total_raw,ballot_subscription_a_raw,ballot_subscription_b_raw,ballot_subscription_other_raw,ballot_subscription_total_raw,ballot_success_a_raw,ballot_success_b_raw,ballot_success_other_raw,ballot_success_total_raw,ballot_valid_applications_a_raw,ballot_valid_applications_b_raw,ballot_valid_applications_other_raw,ballot_valid_applications_total_raw,cornerstone_shares_from_first_issue,global_offer_shares_ex_oa_or_exercised_raw,global_offer_shares_final_base,global_offer_shares_initial,global_offer_shares_with_oa,gross_proceeds_base_hkd,gross_proceeds_oa_hkd,gross_proceeds_with_oa_hkd,has_public_offer,international_offer_shares_final,international_offer_shares_initial,international_subscription_multiple_first_issue,is_transfer_or_intro_raw,listing_expenses_hkd,market_cap_at_ipo_hkd_mn,number,offer_currency,offer_type,one_lot_success_rate_pct_input,other_offer_shares_final_raw,other_offer_shares_initial_raw,over_allotment_exercised_shares,over_allotment_option_shares,par_value,par_value_currency,placing_or_reserved_shares_final_raw,placing_or_reserved_shares_initial_raw,public_offer_shares_final,public_offer_shares_initial,public_subscription_multiple_first_issue,reserved_f007,reserved_f026,reserved_f037,reserved_f038,reserved_f051,result_or_latest_date_raw,sale_shares_final_raw,sale_shares_initial_raw
1304.HK,,1304.HK,FORTIOR,FORTIOR,已上市180D后,,,,,,2025-06-30 00:00:00,2025-06-30 00:00:00,2025-07-04 00:00:00,2025-07-07 00:00:00,2025-07-08 00:00:00,2025-07-09 00:00:00,2025-07-09 00:00:00,主板,半导体产品；资讯科技业,信息技术,,120.5,120.5,,100.0,,12171530000.0,2462620000.0,33.84533569191101,138.26,8.61,0.2,,泰康人寿保险有限责任公司；保银资产管理有限公司；3W Fund Management Limited；Wind Sabre Opportunities Fund SP；华夏基金(香港)有限公司；Mega Prime Development Limited；三花国际新加坡私人有限公司；Torus Fund SP；Intac Investment Fund；Fourier Capital Management Limited,10,879131850.0,,0.38939999999999997,6.0,2026-01-09 00:00:00,产业方；长线基金,,,,,"所得款项净额约34%预计将用于增强公司的研发和创新能力;所得款项净额约10%预计将用于进一步丰富公司的产品组合及扩展下游应用;所得款项净额约16%预计将用于扩展公司的海外销售网络及于海外市场推广公司的产品;所得款项净额约30%预计将用于战略性投资及╱或收购,以实现公司的长期增长策略;及所得款项净额约10%预计将用于营运资金及一般企业用途。",公开认购强；一手中签偏低；基石支持；产业方；长线基金,一级可重点参与；若首日高开过多，二级等回踩确认,0.8888888888888888,补暗盘/孖展/二级行情用于交易路径回测,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,65651.0,1145.0,0.0,66796.0,29723.3154,1145.0,0.0,30868.3154,39.0,1095.0,0.0,1134.0,1615.0,32650.0,0.0,34265.0,7295700,21556000.0,18744400.0,16299500.0,18744400.0,2258700200.0,338797800.0000,2597497800.0,是,10594600.0,14669500.0,8.61,否,134877800.0,12171.53,116,HKD,"发售以供认购,发售以供配售",20.0,,,2811600,2444900,1.0000000000,CNY,,,8149800.0,1630000.0,138.26,,,,,,2025/07/24,,
6613.HK,,6613.HK,蓝思科技,蓝思科技,已上市180D后,,,,,,2025-06-30 00:00:00,2025-06-30 00:00:00,2025-07-04 00:00:00,2025-07-07 00:00:00,2025-07-08 00:00:00,2025-07-09 00:00:00,2025-07-09 00:00:00,主板,电子制造服务；工业,信息技术,17.38,18.18,18.18,1.0,200.0,,3672680000.0,5404490000.0,27.345196475275,462.76,16.68,0.2,,"UBS Asset Management (Singapore) Ltd.；LMR Multi-Strategy Master Fund Limited；Oaktree Capital Management,L.P.；QRT Master Fund SPC；Poly Platinum Enterprise Limited；Infini Global Master Fund；世运线路版有限公司；Green Better Limited；Verition Multi-Strategy Master Fund Ltd.；Redwood Elite Limited",10,1499337324.0,,0.31459200000000004,6.0,2026-01-09 00:00:00,产业方；长线基金；主权/国资；上市公司关联,,,,,"约48%,将用于丰富与扩展公司的产品及服务组合,并探索公司产品的其他应用场景。约28%,将用于扩大公司的海外业务布局,提升公司的海外产能,增强公司的海外交付能力,更好地服务客户。约14%,将用于提升公司的垂直整合智能智造能力,包括提高公司的垂直一体化能力,以及促进‘智能智造工厂’的发展。约10%,将用作营运资金及其他一般企业用途。",公开认购强；一手中签偏低；基石支持；产业方；长线基金；主权/国资；上市公司关联,可小额/选择性参与；二级等首日浮筹释放,0.9444444444444444,补暗盘/孖展/二级行情用于交易路径回测,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,221394.0,7686.0,0.0,229080.0,154310.5517,7686.0,0.0,161996.5517,46.0,2297.0,0.0,2343.0,4515.0,353371.0,0.0,357886.0,82471800,301595200.0,262256800.0,262256800.0,301595200.0,4767828624.0,715172112.0000,5483000736.0,是,144241200.0,233408400.0,16.68,否,78510736.0,3672.68,120,HKD,"发售以供认购,发售以供配售",20.0,,,39338400,39338400,1.0000000000,CNY,,,118015600.0,28848400.0,462.76,,,,,,2025/08/03,,
2597.HK,,2597.HK,讯众通信,讯众通信,已上市180D后,,,,,,2025-06-30 00:00:00,2025-06-30 00:00:00,2025-07-04 00:00:00,2025-07-07 00:00:00,2025-07-08 00:00:00,2025-07-09 00:00:00,2025-07-09 00:00:00,主板,互联网服务和基础设施；电讯业,信息技术,13.55,15.15,13.55,0.0,500.0,,7651390000.0,367500000.0,31.391654545455,12.79,1.01,0.20010000000000003,,通州国际发展有限公司,1,129490575.0,,0.3139,6.0,2026-01-09 00:00:00,产业方；主权/国资,,,,,约45.4%将用于公司服务及解决方案的持续改进和开发。约15.6%将用于扩展销售渠道。约16.2%将用于在中国的收购活动。约12.8%预期将用于偿还公司未偿还的贷款。约10.0%预期将用作营运资金及其他一般企业用途。,基石支持；产业方；主权/国资,可小额/选择性参与；二级等首日浮筹释放,0.9444444444444444,补暗盘/孖展/二级行情用于交易路径回测,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,9104.0,15.0,0.0,9119.0,2897.4009,15.0,0.0,2912.4009,41.0,1341.0,0.0,1382.0,3255.0,6900.0,0.0,10155.0,9556500,30440000.0,30440000.0,30440000.0,35006000.0,412462000.0,0.0000,412500000.0,是,27396000.0,27396000.0,1.01,否,45000000.0,7651.39,118,HKD,"发售以供认购,发售以供配售",20.01,,,0,4566000,1.0000000000,CNY,,,3044000.0,3044000.0,12.79,,,,,,2025/08/04,,
2651.HK,,2651.HK,大众口腔,大众口腔,已上市180D后,,,,,,2025-06-30 00:00:00,2025-06-30 00:00:00,2025-07-04 00:00:00,2025-07-07 00:00:00,2025-07-08 00:00:00,2025-07-09 00:00:00,2025-07-09 00:00:00,主板,医疗保健业,医疗保健,20.0,21.4,20.0,0.0,100.0,,2161580000.0,178170000.0,,108.25,0.96,0.1,,,,0.0,,0.0,,,,,,,,约35.0%将用作于武汉及其他华中地区城市建立新口腔医疗机构;约25.0%将用作收购口腔医疗机构;约10.0%将用作升级及翻新公司部分现有的口腔医疗机构;约10.0%将用作优化公司的信息技术基础设施及信息技术系统;约10.0%将用作发展公司的医疗专业团队以进一步支持口腔医疗服务网络的持续增长;约10.0%将用作营运资金及一般企业用途。,公开认购强；一手中签偏低,一级可重点参与；若首日高开过多，二级等回踩确认,0.8888888888888888,补基石投资者明细,港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,35180.0,83.0,0.0,35263.0,8618.6881,83.0,0.0,8701.6881,45.0,1017.0,0.0,1062.0,9615.0,27931.0,0.0,37546.0,,10861800.0,10861800.0,10861800.0,12491000.0,217236000.0,0.0000,217240000.0,是,8912300.0,9775600.0,0.96,否,39070000.0,2161.58,119,HKD,"发售以供认购,发售以供配售",10.0,,,0,1629200,1.0000000000,CNY,,,1949500.0,1086200.0,108.25,,,,,,2025/08/04,,
2590.HK,,2590.HK,极智嘉-W,极智嘉-W,已上市180D后,,,,,,2025-06-30 00:00:00,2025-06-30 00:00:00,2025-07-04 00:00:00,2025-06-30 00:00:00,2025-07-08 00:00:00,2025-07-09 00:00:00,2025-07-09 00:00:00,主板,综合支持服务；资讯科技业,工业,16.8,16.8,16.8,,200.0,,3393890000.0,2813830000.0,23.95744252655,133.62,30.17,0.0426,,雄安智能机器人有限公司；Arc Avenue Asset Management Pte. Ltd.；Eastspring Investments (Singapore) Limited；香港亿格有限公司,4,716727640.0,,0.2643,6.0,2026-01-09 00:00:00,长线基金,,,,,约40%的所得款项净额将于未来六年分配用于投资研发及产品迭代计划。约20%的所得款项净额将于未来六年分配用于扩大国际品牌影响力及加强市场参与。约15%的所得款项净额将于未来六年分配用于支持公司不断扩大的供应链发展。约15%的所得款项净额用于开发先进的数字化管理平台和升级网络安全IT基础设施。约10%的所得款项净额将分配作一般公司用途。,公开认购强；一手中签偏低；基石支持；长线基金,一级可重点参与；若首日高开过多，二级等回踩确认,0.9444444444444444,补暗盘/孖展/二级行情用于交易路径回测,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,92816.0,1476.0,0.0,94292.0,38008.6039,1476.0,0.0,39484.6039,171.0,6064.0,0.0,6235.0,4015.0,181088.0,0.0,185103.0,42662200,178075600.0,161405800.0,140353000.0,164563800.0,2711617440.0,280052640.0000,2991670080.0,是,91229200.0,126317600.0,30.17,否,177840080.0,3393.89,117,HKD,"发售以供认购,发售以供配售",4.26,,,16669800,24210800,1.0000000000,CNY,,,70176600.0,14035400.0,133.62,,,,,,2025/08/04,,
1828.HK,,1828.HK,富卫集团,富卫集团,已上市180D后,,,,,,2025-06-26 00:00:00,2025-06-26 00:00:00,2025-07-02 00:00:00,2025-06-26 00:00:00,2025-07-04 00:00:00,2025-07-07 00:00:00,2025-07-07 00:00:00,主板,人寿与健康保险；金融业,金融,38.0,38.0,38.0,,100.0,,3838320000.0,3125700000.0,53.263271523248,37.13,2.32,0.2,,"MC Management 10 RSC Ltd；T&D United Capital Co., Ltd.",2,1949996600.0,,0.562,6.0,2026-01-07 00:00:00,长线基金；上市公司关联,,,,,"提高保险集团监管制度下的资本水平,并为营运实体提供增长资金,用于加强公司的股本、偿付能力及核心流动资金,以及建立超出适用法定要求的资本缓冲。",一手中签偏低；基石占比高；长线基金；上市公司关联,中性观察；等待暗盘、首日成交和发行价支撑确认,0.9444444444444444,补暗盘/孖展/二级行情用于交易路径回测,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,61402.0,287.0,0.0,61689.0,38100.0198,287.0,0.0,38387.0198,272.0,19398.0,0.0,19670.0,6115.0,149671.0,0.0,155786.0,51315700,96343500.0,91342100.0,91342100.0,105043400.0,3470999800.0,190053200.0000,3661053000.0,是,63939400.0,82207800.0,2.32,否,535353000.0,3838.32,121,HKD,"发售以供认购,发售以供配售",20.0,,,5001400,13701300,0.0300000000,USD,,,27402700.0,9134300.0,37.13,,,,,,2025/08/01,,
2648.HK,,2648.HK,安井食品,安井食品,已上市180D后,,,,,,2025-06-25 00:00:00,2025-06-25 00:00:00,2025-06-30 00:00:00,2025-07-01 00:00:00,2025-07-03 00:00:00,2025-07-04 00:00:00,2025-07-04 00:00:00,主板,食品分销商；必需性消费,日常消费品,,66.0,60.0,,100.0,,6666560000.0,2302000000.0,29.438400588078,44.2,5.85,0.7,,"景林资产管理香港有限公司；上海景林及华泰资本投资；HT Investment Limited；Qube Research & Technologies Hong Kong Limited及QRT HK的若干联属公司；NonaVerse (Hong Kong) Limited；FCP Domains Co., Ltd.",6,706428000.0,,0.2943,6.0,2026-01-04 00:00:00,长线基金；上市公司关联,,,,,"约35.0%用于扩大销售及经销网络。约35.0%用于提升采购能力,优化供应链并搭建供应链系统。约15.0%用于业务营运数字化。约5.0%用于产品开发及技术创新。约10.0%将拨作营运资金及一般公司用途。",基石支持；长线基金；上市公司关联,中性观察；等待暗盘、首日成交和发行价支撑确认,0.8888888888888888,补暗盘/孖展/二级行情用于交易路径回测,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,32333.0,497.0,0.0,32830.0,27231.092,497.0,0.0,27728.092,186.0,6115.0,0.0,6301.0,3415.0,104197.0,0.0,107612.0,11773800,39994700.0,39994700.0,39994700.0,45993900.0,2399682000.0,0.0000,2399682000.0,是,27996200.0,35995200.0,5.85,否,97682000.0,6666.56,122,HKD,"发售以供认购,发售以供配售",70.0,,,0,5999200,1.0000000000,CNY,,,11998500.0,3999500.0,44.2,,,,,,2025/07/30,,
2592.HK,,2592.HK,拨康视云-B,拨康视云-B,已上市180D后,,,,,,2025-06-24 00:00:00,2025-06-24 00:00:00,2025-06-27 00:00:00,2025-06-24 00:00:00,2025-07-02 00:00:00,2025-07-03 00:00:00,2025-07-03 00:00:00,主板,生物科技；医疗保健业,医疗保健,10.1,10.1,10.1,,500.0,,5100940000.0,522210000.0,29.24952605086,78.78,0.89,0.05,,富策控股有限公司；The Reynold Lemkins Group (Asia) Limited,2,178972000.0,,0.2925,6.0,2026-01-03 00:00:00,产业方,,,,,"约62.4%将用于拨付公司的核心产品CBT-001的持续临床研发活动(包括研发人员及研发活动的成本及开支),以及注册备案及获批后研究所需资金。约27.6%将用于拨付持续临床研发活动。约5.5%将用于拨付生产设施及商业化活动所需资金。约4.5%将用作营运资金及其他一般企业用途。",公开认购强；一手中签偏低；基石支持；产业方,一级可重点参与；若首日高开过多，二级等回踩确认,0.9444444444444444,补暗盘/孖展/二级行情用于交易路径回测,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,28794.0,213.0,0.0,29007.0,7190.372,213.0,0.0,7403.372,59.0,682.0,0.0,741.0,3255.0,19058.0,0.0,22313.0,17720000,60582000.0,60582000.0,60582000.0,60582000.0,611878200.0,0.0000,611880000.0,是,48466500.0,54523500.0,0.89,否,89670000.0,5100.94,123,HKD,"发售以供认购,发售以供配售",5.0,,,,,0.0001000000,USD,,,12115500.0,6058500.0,78.78,,,,,,2025/07/02,,
3880.HK,,3880.HK,泰德医药,泰德医药,已上市180D后,,,,,,2025-06-20 00:00:00,2025-06-20 00:00:00,2025-06-25 00:00:00,2025-06-26 00:00:00,2025-06-27 00:00:00,2025-06-30 00:00:00,2025-06-30 00:00:00,主板,生物科技；医疗保健业,医疗保健,28.4,30.6,30.6,1.0,100.0,,3090850000.0,428770000.0,15.269024276377,301.15,2.43,0.5,,Welight Capital L.P.；佳曦控股有限公司,2,78495000.0,,0.15259999999999999,6.0,2025-12-31 00:00:00,产业方；长线基金；上市公司关联,,,,,约76.4%将用于在美国及中国建设设施以进一步扩大公司的服务能力及产能;所得款项净额的约4.1%将用于扩张中国的产能;所得款项净额的约9.5%将用于在更多地区建立销售及售后服务网点;所得款项净额的约10.0%将用于公司的营运资金及其他一般公司用途。,公开认购强；基石支持；产业方；长线基金；上市公司关联,可小额/选择性参与；二级等首日浮筹释放,0.9444444444444444,补暗盘/孖展/二级行情用于交易路径回测,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,69673.0,665.0,0.0,70338.0,38023.2532,665.0,0.0,38688.2532,46.0,884.0,0.0,930.0,7615.0,45900.0,0.0,53515.0,2565000,16800000.0,16800000.0,16800000.0,16800000.0,514080000.0,0.0000,514080000.0,是,8400000.0,15120000.0,2.43,否,85310000.0,3090.85,124,HKD,"发售以供认购,发售以供配售",50.0,,,,,1.0000000000,CNY,,,8400000.0,1680000.0,301.15,,,,,,2025/06/27,,
6603.HK,,6603.HK,IFBH,IFBH,已上市180D后,,,,,,2025-06-20 00:00:00,2025-06-20 00:00:00,2025-06-25 00:00:00,2025-06-26 00:00:00,2025-06-27 00:00:00,2025-06-30 00:00:00,2025-06-30 00:00:00,主板,软饮料与不含酒精饮料；必需性消费,日常消费品,25.3,27.8,27.8,1.0,200.0,,5616070000.0,1073930000.0,26.759914368274,2682.35,22.93,0.1,,UBS Asset Management (Singapore) Ltd.；Enreal China Master Fund及Forreal China Value Fund；Black Dragon AP SPV1；HCEP Master Fund及HCEPLong Only Master Fund HSG；Jane Street Asia Trading Limited；Harvest Oriental SP；Jain Global Master Fund；工银理财有限责任公司；南方基金管理股份有限公司；Mega Prime Development Limited；广发国际资产管理有限公司,11,309970000.0,,0.26739999999999997,6.0,2025-12-31 00:00:00,长线基金,,,,,"约30%将用于加强公司的仓配能力。约22%将用于品牌建设。约13%将用于巩固公司在中国内地的市场地位及渗透程度,拓展澳洲、美洲及东南亚的业务。约5%将用于提升公司的开发能力。约20%将用于在亚洲、北美或澳洲组建策略联盟及进行收购,藉此扩展业务。约10%将用作营运资金及其他一般企业用途。",散户极热/易拥挤；一手中签偏低；基石支持；长线基金,可小额/选择性参与；二级等首日浮筹释放,0.9444444444444444,补暗盘/孖展/二级行情用于交易路径回测,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,215863.0,20215.0,0.0,236078.0,52001.0227,20215.0,0.0,72216.0227,27.0,53.0,0.0,80.0,3015.0,67046.0,0.0,70061.0,11150000,47916800.0,41666800.0,41666800.0,47916800.0,1158337040.0,0.0000,1158337040.0,是,20833400.0,37500000.0,22.93,否,84407040.0,5616.07,125,HKD,"发售以供认购,发售以供配售",10.0,,,6250000,6250000,,,,,20833400.0,4166800.0,2682.35,,,6250000,6250000,,2025/07/25,141600,148200
9678.HK,,9678.HK,云知声,云知声,已上市180D后,,,,,,2025-06-20 00:00:00,2025-06-20 00:00:00,2025-06-25 00:00:00,2025-06-26 00:00:00,2025-06-27 00:00:00,2025-06-30 00:00:00,2025-06-30 00:00:00,主板,信息科技咨询与其它服务；资讯科技业,信息技术,165.0,205.0,205.0,1.0,20.0,,4141350000.0000005,252000000.0,25.903744732331,91.66,1.7,0.1001,,SensePower Management Limited；臻一资产管理有限公司；润建国际(香港)有限公司,3,95325677.0,,0.2965,12.0,2026-06-30 00:00:00,产业方；长线基金；上市公司关联,,,,,约45.6%将于未来五年被用于提高公司的研发能力;约47.0%将于未来五年被分配用于投资新兴的商业机会;约7.4%将被分配于营运资金和一般企业用途。,公开认购强；一手中签偏低；基石支持；产业方；长线基金；上市公司关联,可小额/选择性参与；二级等首日浮筹释放,0.9444444444444444,补暗盘/孖展/二级行情用于交易路径回测,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,25390.0,93.0,0.0,25483.0,8352.9741,93.0,0.0,8445.9741,134.0,1033.0,0.0,1167.0,7015.0,12902.0,0.0,19917.0,462860,1795120.0,1560980.0,1560980.0,1795120.0,320000900.0,47998700.0000,367999600.0,是,936580.0,1404880.0,1.7,否,115999600.0,4141.35,126,HKD,"发售以供认购,发售以供配售",10.01,,,234140,234140,1.0000000000,CNY,,,624400.0,156100.0,91.66,,,,,,2025/07/25,,
2508.HK,,2508.HK,圣贝拉集团,圣贝拉集团,已上市180D后,,,,,,2025-06-18 00:00:00,2025-06-18 00:00:00,2025-06-23 00:00:00,2025-06-18 00:00:00,2025-06-25 00:00:00,2025-06-26 00:00:00,2025-06-26 00:00:00,主板,保健护理机构；非必需性消费,医疗保健,6.58,6.58,6.58,,500.0,,3323180000.0,709080000.0,40.375876479879,193.0,15.59,0.0254,,JKKB Limited；汪牵擎；GIMM Holding Limited；SS Morgan Capital Limited；敏睿商务咨询有限公司；华夏基金(香港)有限公司；吴启楠,7,324643434.0,,0.44961000000000007,6.0,2025-12-26 00:00:00,产业方；长线基金；上市公司关联,,,,,约29%将用于扩展产后护理网络;约37%将用于推出新服务及产品;约6%将用于培训专业家庭护理专家;约18%将用于研发活动;约9%将用作营运资金及其他一般企业用途。,公开认购强；一手中签偏低；基石支持；产业方；长线基金；上市公司关联,一级可重点参与；若首日高开过多，二级等回踩确认,0.9444444444444444,补暗盘/孖展/二级行情用于交易路径回测,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,51796.0,668.0,0.0,52464.0,13919.7689,668.0,0.0,14587.7689,170.0,680.0,0.0,850.0,6855.0,24942.0,0.0,31797.0,49337000,122196500.0,109733000.0,95420000.0,111879500.0,722043140.0,82009830.0000,804052970.0,是,62023000.0,85878000.0,15.59,否,94972970.0,3323.18,128,HKD,"发售以供认购,发售以供配售",2.54,,,12463500,16459500,0.0001000000,USD,,,47710000.0,9542000.0,193.0,,,,,,2025/07/23,,
6168.HK,,6168.HK,周六福,周六福,已上市180D后,,,,,,2025-06-18 00:00:00,2025-06-18 00:00:00,2025-06-23 00:00:00,2025-06-18 00:00:00,2025-06-25 00:00:00,2025-06-26 00:00:00,2025-06-26 00:00:00,主板,服装、服饰与奢侈品；非必需性消费,非日常生活消费品,24.0,24.0,24.0,,100.0,,2424200000.0,1379970000.0,38.786668450552,711.11,13.55,0.008199999999999999,,深圳市罗湖投资控股有限公司；永诚贰号香港有限公司；Jump Trading Pacific Pte. Ltd.；凯因家族办公室有限公司；Seraphim Advantage Inc.；君宜永信及CICC Financial Trading Limited；灵宝黄金国际有限公司；广发基金管理有限公司,8,576247327.3029,,0.443842,6.0,2025-12-26 00:00:00,产业方；长线基金；主权/国资；上市公司关联,,,,,约50.0%将分配用于扩大和加强公司的销售网络;约20.0%将用于加强公司的品牌;约20.0%将分配用于提升公司的产品供应及加强公司的产品设计及开发能力;约10.0%将分配作运营资金及一般企业用途。,公开认购强；一手中签极低；基石支持；产业方；长线基金；主权/国资；上市公司关联,一级可重点参与；若首日高开过多，二级等回踩确认,0.9444444444444444,补暗盘/孖展/二级行情用于交易路径回测,港股IPO基石投资者.csv；港股IPO打新中签结果.csv；港股IPO首发信息一览.csv,123062.0,3347.0,0.0,126409.0,36212.4199,3347.0,0.0,39559.4199,79.0,557.0,0.0,636.0,8115.0,90404.0,0.0,98519.0,23891700,61903500.0,53829200.0,46808000.0,54882300.0,1291900800.0,193783200.0000,1485684000.0,是,30425200.0,42127200.0,13.55,否,105714000.0,2424.2,129,HKD,"发售以供认购,发售以供配售",0.82,,,8074300,8074300,1.0000000000,CNY,,,23404000.0,4680800.0,711.11,,,,,,2025/07/23,,
